dataset,Classifier,weighting_strategy,hardness_metric,metric,gain_index,gain_disparity,n_runs,wins,win_rate
Hepatitis,KNeighborsClassifier,curriculum,feature_DCP,Specificity,0.040000000000000036,0.040000000000000036,3,2,0.6666666666666666
Hepatitis,KNeighborsClassifier,curriculum,feature_DS,Balanced Accuracy,0.02666666666666669,0.030550504633038964,3,2,0.6666666666666666
Hepatitis,KNeighborsClassifier,curriculum,feature_DS,F1 Score,0.03351408825093035,0.032755634876614655,3,2,0.6666666666666666
Hepatitis,KNeighborsClassifier,curriculum,feature_DS,Precision,0.032557354925775994,0.030043570760916165,3,2,0.6666666666666666
Hepatitis,KNeighborsClassifier,curriculum,feature_DS,Recall,0.0,0.0,3,0,0.0
Hepatitis,KNeighborsClassifier,curriculum,feature_DS,Specificity,0.053333333333333344,0.06110100926607786,3,2,0.6666666666666666
Hepatitis,KNeighborsClassifier,curriculum,feature_F1,Balanced Accuracy,0.0011111111111111367,0.0416777762966913,3,1,0.3333333333333333
Hepatitis,KNeighborsClassifier,curriculum,feature_F1,F1 Score,-0.006560846560846582,0.026334540445812727,3,1,0.3333333333333333
Hepatitis,KNeighborsClassifier,curriculum,feature_F1,Precision,-0.015580618212197158,0.01506697908642171,3,0,0.0
Hepatitis,KNeighborsClassifier,curriculum,feature_F1,Recall,0.055555555555555546,0.0962250448649376,3,1,0.3333333333333333
Hepatitis,KNeighborsClassifier,curriculum,feature_F1,Specificity,-0.05333333333333331,0.046188021535170036,3,0,0.0
Hepatitis,KNeighborsClassifier,curriculum,feature_F2,Balanced Accuracy,3.700743415417188e-17,0.019999999999999962,3,1,0.3333333333333333
Hepatitis,KNeighborsClassifier,curriculum,feature_F2,F1 Score,-0.0030799220272904604,0.024763947195873184,3,1,0.3333333333333333
Hepatitis,KNeighborsClassifier,curriculum,feature_F2,Precision,-0.004835807467386433,0.025148723535540197,3,1,0.3333333333333333
Hepatitis,KNeighborsClassifier,curriculum,feature_F2,Recall,0.0,0.0,3,0,0.0
Hepatitis,KNeighborsClassifier,curriculum,feature_F2,Specificity,3.700743415417188e-17,0.03999999999999998,3,1,0.3333333333333333
Hepatitis,KNeighborsClassifier,curriculum,feature_F3,Balanced Accuracy,0.020000000000000018,0.034641016151377574,3,1,0.3333333333333333
Hepatitis,KNeighborsClassifier,curriculum,feature_F3,F1 Score,0.02181818181818181,0.037790199437866406,3,1,0.3333333333333333
Hepatitis,KNeighborsClassifier,curriculum,feature_F3,Precision,0.019736842105263164,0.034185213307280485,3,1,0.3333333333333333
Hepatitis,KNeighborsClassifier,curriculum,feature_F3,Recall,0.0,0.0,3,0,0.0
Hepatitis,KNeighborsClassifier,curriculum,feature_F3,Specificity,0.04,0.06928203230275509,3,1,0.3333333333333333
Hepatitis,KNeighborsClassifier,curriculum,feature_F4,Balanced Accuracy,0.02777777777777779,0.048112522432468836,3,1,0.3333333333333333
Hepatitis,KNeighborsClassifier,curriculum,feature_F4,F1 Score,0.02534113060428848,0.04389212572786625,3,1,0.3333333333333333
Hepatitis,KNeighborsClassifier,curriculum,feature_F4,Precision,0.01495726495726494,0.025906742848252413,3,1,0.3333333333333333
Hepatitis,KNeighborsClassifier,curriculum,feature_F4,Recall,0.055555555555555546,0.0962250448649376,3,1,0.3333333333333333
Hepatitis,KNeighborsClassifier,curriculum,feature_F4,Specificity,0.0,0.0,3,0,0.0
Hepatitis,KNeighborsClassifier,curriculum,feature_Harmfulness,Balanced Accuracy,0.03333333333333336,0.011547005383792525,3,3,1.0
Hepatitis,KNeighborsClassifier,curriculum,feature_Harmfulness,F1 Score,0.04957409152320987,0.021890006288179466,3,3,1.0
Hepatitis,KNeighborsClassifier,curriculum,feature_Harmfulness,Precision,0.05298219152708313,0.026792003227336537,3,3,1.0
Hepatitis,KNeighborsClassifier,curriculum,feature_Harmfulness,Recall,0.0,0.0,3,0,0.0
Hepatitis,KNeighborsClassifier,curriculum,feature_Harmfulness,Specificity,0.06666666666666672,0.02309401076758505,3,3,1.0
Hepatitis,KNeighborsClassifier,curriculum,feature_LSC,Balanced Accuracy,-0.019999999999999945,0.019999999999999962,3,0,0.0
Hepatitis,KNeighborsClassifier,curriculum,feature_LSC,F1 Score,-0.02979671400724034,0.030079055415188648,3,0,0.0
Hepatitis,KNeighborsClassifier,curriculum,feature_LSC,Precision,-0.031196581196581197,0.03077813261543731,3,0,0.0
Hepatitis,KNeighborsClassifier,curriculum,feature_LSC,Recall,0.0,0.0,3,0,0.0
Hepatitis,KNeighborsClassifier,curriculum,feature_LSC,Specificity,-0.03999999999999996,0.03999999999999998,3,0,0.0
Hepatitis,KNeighborsClassifier,curriculum,feature_LSR,Balanced Accuracy,-0.019999999999999945,0.019999999999999962,3,0,0.0
Hepatitis,KNeighborsClassifier,curriculum,feature_LSR,F1 Score,-0.02979671400724034,0.030079055415188648,3,0,0.0
Hepatitis,KNeighborsClassifier,curriculum,feature_LSR,Precision,-0.031196581196581197,0.03077813261543731,3,0,0.0
Hepatitis,KNeighborsClassifier,curriculum,feature_LSR,Recall,0.0,0.0,3,0,0.0
Hepatitis,KNeighborsClassifier,curriculum,feature_LSR,Specificity,-0.03999999999999996,0.03999999999999998,3,0,0.0
Hepatitis,KNeighborsClassifier,curriculum,feature_MV,Balanced Accuracy,0.06666666666666665,0.06110100926607786,3,2,0.6666666666666666
Hepatitis,KNeighborsClassifier,curriculum,feature_MV,F1 Score,0.10666666666666669,0.09275908290166068,3,2,0.6666666666666666
Hepatitis,KNeighborsClassifier,curriculum,feature_MV,Precision,0.11695906432748537,0.10555112461403483,3,2,0.6666666666666666
Hepatitis,KNeighborsClassifier,curriculum,feature_MV,Recall,0.0,0.0,3,0,0.0
Hepatitis,KNeighborsClassifier,curriculum,feature_MV,Specificity,0.13333333333333333,0.12220201853215573,3,2,0.6666666666666666
Hepatitis,KNeighborsClassifier,curriculum,feature_N1,Balanced Accuracy,0.02666666666666669,0.02309401076758505,3,2,0.6666666666666666
Hepatitis,KNeighborsClassifier,curriculum,feature_N1,F1 Score,0.03868084533584604,0.037245991069337,3,2,0.6666666666666666
Hepatitis,KNeighborsClassifier,curriculum,feature_N1,Precision,0.040355928900820535,0.042049703729005836,3,2,0.6666666666666666
Hepatitis,KNeighborsClassifier,curriculum,feature_N1,Recall,0.0,0.0,3,0,0.0
Hepatitis,KNeighborsClassifier,curriculum,feature_N1,Specificity,0.05333333333333338,0.0461880215351701,3,2,0.6666666666666666
Hepatitis,KNeighborsClassifier,curriculum,feature_N2,Balanced Accuracy,-0.033333333333333326,0.030550504633038912,3,0,0.0
Hepatitis,KNeighborsClassifier,curriculum,feature_N2,F1 Score,-0.04055998582314372,0.0432797457592239,3,0,0.0
Hepatitis,KNeighborsClassifier,curriculum,feature_N2,Precision,-0.03887121650279544,0.04393465511215777,3,0,0.0
Hepatitis,KNeighborsClassifier,curriculum,feature_N2,Recall,0.0,0.0,3,0,0.0
Hepatitis,KNeighborsClassifier,curriculum,feature_N2,Specificity,-0.06666666666666665,0.06110100926607786,3,0,0.0
Hepatitis,KNeighborsClassifier,curriculum,feature_TD_P,Balanced Accuracy,-0.01222222222222217,0.0661927600382511,3,1,0.3333333333333333
Hepatitis,KNeighborsClassifier,curriculum,feature_TD_P,F1 Score,-0.02237816764132557,0.05803415875979599,3,1,0.3333333333333333
Hepatitis,KNeighborsClassifier,curriculum,feature_TD_P,Precision,-0.030898633530212494,0.038202631412524134,3,1,0.3333333333333333
Hepatitis,KNeighborsClassifier,curriculum,feature_TD_P,Recall,0.055555555555555546,0.0962250448649376,3,1,0.3333333333333333
Hepatitis,KNeighborsClassifier,curriculum,feature_TD_P,Specificity,-0.07999999999999996,0.040000000000000036,3,0,0.0
Hepatitis,KNeighborsClassifier,curriculum,feature_TD_U,Balanced Accuracy,0.00666666666666671,0.023094010767584987,3,2,0.6666666666666666
Hepatitis,KNeighborsClassifier,curriculum,feature_TD_U,F1 Score,0.007033597064556825,0.03403513454053421,3,2,0.6666666666666666
Hepatitis,KNeighborsClassifier,curriculum,feature_TD_U,Precision,0.00748520485362586,0.03647828100460279,3,2,0.6666666666666666
Hepatitis,KNeighborsClassifier,curriculum,feature_TD_U,Recall,0.0,0.0,3,0,0.0
Hepatitis,KNeighborsClassifier,curriculum,feature_TD_U,Specificity,0.013333333333333383,0.046188021535170036,3,2,0.6666666666666666
Hepatitis,KNeighborsClassifier,curriculum,feature_kDN,Balanced Accuracy,0.040000000000000036,0.040000000000000036,3,2,0.6666666666666666
Hepatitis,KNeighborsClassifier,curriculum,feature_kDN,F1 Score,0.05524399233377564,0.048602899534163566,3,2,0.6666666666666666
Hepatitis,KNeighborsClassifier,curriculum,feature_kDN,Precision,0.05604220341062447,0.04853419512488121,3,2,0.6666666666666666
Hepatitis,KNeighborsClassifier,curriculum,feature_kDN,Recall,0.0,0.0,3,0,0.0
Hepatitis,KNeighborsClassifier,curriculum,feature_kDN,Specificity,0.08000000000000003,0.08000000000000002,3,2,0.6666666666666666
Hepatitis,KNeighborsClassifier,self_paced,feature_CB,Balanced Accuracy,0.021111111111111153,0.021688023662159096,3,2,0.6666666666666666
Hepatitis,KNeighborsClassifier,self_paced,feature_CB,F1 Score,0.01698691172375381,0.017570360962792936,3,2,0.6666666666666666
Hepatitis,KNeighborsClassifier,self_paced,feature_CB,Precision,0.0072649572649572764,0.028273034029099316,3,1,0.3333333333333333
Hepatitis,KNeighborsClassifier,self_paced,feature_CB,Recall,0.055555555555555546,0.0962250448649376,3,1,0.3333333333333333
Hepatitis,KNeighborsClassifier,self_paced,feature_CB,Specificity,-0.013333333333333308,0.06110100926607786,3,1,0.3333333333333333
Hepatitis,KNeighborsClassifier,self_paced,feature_CL,Balanced Accuracy,0.06000000000000002,0.052915026221291794,3,3,1.0
Hepatitis,KNeighborsClassifier,self_paced,feature_CL,F1 Score,0.08618736383442267,0.06033387781061792,3,3,1.0
Hepatitis,KNeighborsClassifier,self_paced,feature_CL,Precision,0.08918128654970757,0.05412750483595604,3,3,1.0
Hepatitis,KNeighborsClassifier,self_paced,feature_CL,Recall,0.0,0.0,3,0,0.0
Hepatitis,KNeighborsClassifier,self_paced,feature_CL,Specificity,0.12000000000000004,0.10583005244258359,3,3,1.0
Hepatitis,KNeighborsClassifier,self_paced,feature_CLD,Balanced Accuracy,-0.03333333333333329,0.04163331998932265,3,0,0.0
Hepatitis,KNeighborsClassifier,self_paced,feature_CLD,F1 Score,-0.03181555421119853,0.03317852168373485,3,0,0.0
Hepatitis,KNeighborsClassifier,self_paced,feature_CLD,Precision,-0.028990396839367105,0.027587603198018854,3,0,0.0
Hepatitis,KNeighborsClassifier,self_paced,feature_CLD,Recall,0.0,0.0,3,0,0.0
Hepatitis,KNeighborsClassifier,self_paced,feature_CLD,Specificity,-0.06666666666666664,0.08326663997864531,3,0,0.0
Hepatitis,KNeighborsClassifier,self_paced,feature_DCP,Balanced Accuracy,-0.03333333333333325,0.06110100926607782,3,1,0.3333333333333333
Hepatitis,KNeighborsClassifier,self_paced,feature_DCP,F1 Score,-0.04411729807610817,0.07121912187577871,3,1,0.3333333333333333
Hepatitis,KNeighborsClassifier,self_paced,feature_DCP,Precision,-0.04599073097525114,0.07094868735208329,3,1,0.3333333333333333
Hepatitis,KNeighborsClassifier,self_paced,feature_DCP,Recall,0.0,0.0,3,0,0.0
Hepatitis,KNeighborsClassifier,self_paced,feature_DCP,Specificity,-0.06666666666666661,0.12220201853215575,3,1,0.3333333333333333
Hepatitis,KNeighborsClassifier,self_paced,feature_DS,Balanced Accuracy,0.04777777777777781,0.05210388483419272,3,2,0.6666666666666666
Hepatitis,KNeighborsClassifier,self_paced,feature_DS,F1 Score,0.06180483889462218,0.056600180033655585,3,2,0.6666666666666666
Hepatitis,KNeighborsClassifier,self_paced,feature_DS,Precision,0.05574980574980574,0.04828162725526376,3,2,0.6666666666666666
Hepatitis,KNeighborsClassifier,self_paced,feature_DS,Recall,0.055555555555555546,0.0962250448649376,3,1,0.3333333333333333
Hepatitis,KNeighborsClassifier,self_paced,feature_DS,Specificity,0.040000000000000036,0.040000000000000036,3,2,0.6666666666666666
Hepatitis,KNeighborsClassifier,self_paced,feature_F1,Balanced Accuracy,-0.033333333333333326,0.030550504633038912,3,0,0.0
Hepatitis,KNeighborsClassifier,self_paced,feature_F1,F1 Score,-0.038306878306878345,0.03975400971371065,3,0,0.0
Hepatitis,KNeighborsClassifier,self_paced,feature_F1,Precision,-0.037802840434419394,0.04220069395839504,3,0,0.0
Hepatitis,KNeighborsClassifier,self_paced,feature_F1,Recall,0.0,0.0,3,0,0.0
Hepatitis,KNeighborsClassifier,self_paced,feature_F1,Specificity,-0.06666666666666665,0.06110100926607786,3,0,0.0
Hepatitis,KNeighborsClassifier,self_paced,feature_F2,Balanced Accuracy,7.401486830834377e-17,0.03464101615137751,3,1,0.3333333333333333
Hepatitis,KNeighborsClassifier,self_paced,feature_F2,F1 Score,-0.006359861005169942,0.041671365173561424,3,1,0.3333333333333333
Hepatitis,KNeighborsClassifier,self_paced,feature_F2,Precision,-0.009288870743979142,0.040221322731932685,3,1,0.3333333333333333
Hepatitis,KNeighborsClassifier,self_paced,feature_F2,Recall,0.0,0.0,3,0,0.0
Hepatitis,KNeighborsClassifier,self_paced,feature_F2,Specificity,7.401486830834377e-17,0.06928203230275509,3,1,0.3333333333333333
Hepatitis,KNeighborsClassifier,self_paced,feature_F3,Balanced Accuracy,3.700743415417188e-17,0.019999999999999962,3,1,0.3333333333333333
Hepatitis,KNeighborsClassifier,self_paced,feature_F3,F1 Score,0.0019493177387914045,0.03220801489640998,3,1,0.3333333333333333
Hepatitis,KNeighborsClassifier,self_paced,feature_F3,Precision,0.002136752136752129,0.03530493940568018,3,1,0.3333333333333333
Hepatitis,KNeighborsClassifier,self_paced,feature_F3,Recall,0.0,0.0,3,0,0.0
Hepatitis,KNeighborsClassifier,self_paced,feature_F3,Specificity,3.700743415417188e-17,0.03999999999999998,3,1,0.3333333333333333
Hepatitis,KNeighborsClassifier,self_paced,feature_F4,Balanced Accuracy,-0.01999999999999998,0.020000000000000018,3,0,0.0
Hepatitis,KNeighborsClassifier,self_paced,feature_F4,F1 Score,-0.022378167641325535,0.01948179004624442,3,0,0.0
Hepatitis,KNeighborsClassifier,self_paced,feature_F4,Precision,-0.02101407364565261,0.018256071873776918,3,0,0.0
Hepatitis,KNeighborsClassifier,self_paced,feature_F4,Recall,0.0,0.0,3,0,0.0
Hepatitis,KNeighborsClassifier,self_paced,feature_F4,Specificity,-0.03999999999999996,0.03999999999999998,3,0,0.0
Hepatitis,KNeighborsClassifier,self_paced,feature_Harmfulness,Balanced Accuracy,-0.03444444444444442,0.05189019746149161,3,1,0.3333333333333333
Hepatitis,KNeighborsClassifier,self_paced,feature_Harmfulness,F1 Score,-0.028478385506249315,0.06033960459639587,3,1,0.3333333333333333
Hepatitis,KNeighborsClassifier,self_paced,feature_Harmfulness,Precision,-0.014881317512896472,0.04760073045123137,3,1,0.3333333333333333
Hepatitis,KNeighborsClassifier,self_paced,feature_Harmfulness,Recall,-0.05555555555555558,0.09622504486493767,3,0,0.0
Hepatitis,KNeighborsClassifier,self_paced,feature_Harmfulness,Specificity,-0.013333333333333308,0.06110100926607786,3,1,0.3333333333333333
Hepatitis,KNeighborsClassifier,self_paced,feature_LSC,Balanced Accuracy,0.0333333333333334,0.06110100926607787,3,2,0.6666666666666666
Hepatitis,KNeighborsClassifier,self_paced,feature_LSC,F1 Score,0.0419493177387914,0.07485611594861437,3,2,0.6666666666666666
Hepatitis,KNeighborsClassifier,self_paced,feature_LSC,Precision,0.03973073709915812,0.07242495964380807,3,2,0.6666666666666666
Hepatitis,KNeighborsClassifier,self_paced,feature_LSC,Recall,0.0,0.0,3,0,0.0
Hepatitis,KNeighborsClassifier,self_paced,feature_LSC,Specificity,0.06666666666666672,0.12220201853215575,3,2,0.6666666666666666
Hepatitis,KNeighborsClassifier,self_paced,feature_LSR,Balanced Accuracy,-0.021111111111111042,0.05419443732558752,3,1,0.3333333333333333
Hepatitis,KNeighborsClassifier,self_paced,feature_LSR,F1 Score,-0.024655600353540863,0.05754540208332411,3,1,0.3333333333333333
Hepatitis,KNeighborsClassifier,self_paced,feature_LSR,Precision,-0.013684475139583485,0.049412622206720574,3,1,0.3333333333333333
Hepatitis,KNeighborsClassifier,self_paced,feature_LSR,Recall,-0.05555555555555558,0.09622504486493767,3,0,0.0
Hepatitis,KNeighborsClassifier,self_paced,feature_LSR,Specificity,0.013333333333333383,0.08326663997864532,3,2,0.6666666666666666
Hepatitis,KNeighborsClassifier,self_paced,feature_MV,Balanced Accuracy,-0.01222222222222217,0.05210388483419277,3,1,0.3333333333333333
Hepatitis,KNeighborsClassifier,self_paced,feature_MV,F1 Score,-0.02237816764132557,0.03458130526770487,3,1,0.3333333333333333
Hepatitis,KNeighborsClassifier,self_paced,feature_MV,Precision,-0.030898633530212494,0.013318774898236678,3,0,0.0
Hepatitis,KNeighborsClassifier,self_paced,feature_MV,Recall,0.055555555555555546,0.0962250448649376,3,1,0.3333333333333333
Hepatitis,KNeighborsClassifier,self_paced,feature_MV,Specificity,-0.07999999999999996,0.040000000000000036,3,0,0.0
Hepatitis,KNeighborsClassifier,self_paced,feature_N1,Balanced Accuracy,0.013333333333333383,0.030550504633038898,3,2,0.6666666666666666
Hepatitis,KNeighborsClassifier,self_paced,feature_N1,F1 Score,0.021687879830294705,0.05179221758928671,3,2,0.6666666666666666
Hepatitis,KNeighborsClassifier,self_paced,feature_N1,Precision,0.023136220504641536,0.058185594156165525,3,2,0.6666666666666666
Hepatitis,KNeighborsClassifier,self_paced,feature_N1,Recall,0.0,0.0,3,0,0.0
Hepatitis,KNeighborsClassifier,self_paced,feature_N1,Specificity,0.026666666666666727,0.06110100926607786,3,2,0.6666666666666666
Hepatitis,KNeighborsClassifier,self_paced,feature_N2,Balanced Accuracy,0.031111111111111128,0.13355537067837087,3,2,0.6666666666666666
Hepatitis,KNeighborsClassifier,self_paced,feature_N2,F1 Score,0.06872288816561266,0.16002271923683342,3,2,0.6666666666666666
Hepatitis,KNeighborsClassifier,self_paced,feature_N2,Precision,0.10849530586372687,0.11094138881342357,3,3,1.0
Hepatitis,KNeighborsClassifier,self_paced,feature_N2,Recall,-0.11111111111111112,0.1924500897298753,3,0,0.0
Hepatitis,KNeighborsClassifier,self_paced,feature_N2,Specificity,0.17333333333333337,0.12858201014657275,3,3,1.0
Hepatitis,KNeighborsClassifier,self_paced,feature_TD_P,Balanced Accuracy,-0.013333333333333272,0.011547005383792462,3,0,0.0
Hepatitis,KNeighborsClassifier,self_paced,feature_TD_P,F1 Score,-0.020272904483430814,0.017595764672743493,3,0,0.0
Hepatitis,KNeighborsClassifier,self_paced,feature_TD_P,Precision,-0.021672771672771707,0.018774754962981446,3,0,0.0
Hepatitis,KNeighborsClassifier,self_paced,feature_TD_P,Recall,0.0,0.0,3,0,0.0
Hepatitis,KNeighborsClassifier,self_paced,feature_TD_P,Specificity,-0.026666666666666616,0.023094010767584987,3,0,0.0
Hepatitis,KNeighborsClassifier,self_paced,feature_TD_U,Balanced Accuracy,-0.007777777777777735,0.08513605668662454,3,2,0.6666666666666666
Hepatitis,KNeighborsClassifier,self_paced,feature_TD_U,F1 Score,0.009103313840155947,0.11515340583347886,3,2,0.6666666666666666
Hepatitis,KNeighborsClassifier,self_paced,feature_TD_U,Precision,0.024224021592442635,0.11104823146415994,3,2,0.6666666666666666
Hepatitis,KNeighborsClassifier,self_paced,feature_TD_U,Recall,-0.05555555555555558,0.09622504486493767,3,0,0.0
Hepatitis,KNeighborsClassifier,self_paced,feature_TD_U,Specificity,0.040000000000000036,0.07999999999999996,3,2,0.6666666666666666
Hepatitis,KNeighborsClassifier,self_paced,feature_kDN,Balanced Accuracy,0.040000000000000036,0.034641016151377574,3,3,1.0
Hepatitis,KNeighborsClassifier,self_paced,feature_kDN,F1 Score,0.05306534309630284,0.03324533890429985,3,3,1.0
Hepatitis,KNeighborsClassifier,self_paced,feature_kDN,Precision,0.05351695088537193,0.026583012979861303,3,3,1.0
Hepatitis,KNeighborsClassifier,self_paced,feature_kDN,Recall,0.0,0.0,3,0,0.0
Hepatitis,KNeighborsClassifier,self_paced,feature_kDN,Specificity,0.08000000000000003,0.06928203230275509,3,3,1.0
Hepatitis,KNeighborsClassifier,static,feature_CB,Balanced Accuracy,0.08666666666666671,0.046188021535170036,3,3,1.0
Hepatitis,KNeighborsClassifier,static,feature_CB,F1 Score,0.13873294346978557,0.04167241504754167,3,3,1.0
Hepatitis,KNeighborsClassifier,static,feature_CB,Precision,0.15385365122207229,0.026290693337920935,3,3,1.0
Hepatitis,KNeighborsClassifier,static,feature_CB,Recall,0.0,0.0,3,0,0.0
Hepatitis,KNeighborsClassifier,static,feature_CB,Specificity,0.17333333333333334,0.09237604307034013,3,3,1.0
Hepatitis,KNeighborsClassifier,static,feature_CL,Balanced Accuracy,0.0322222222222223,0.07198250816331339,3,2,0.6666666666666666
Hepatitis,KNeighborsClassifier,static,feature_CL,F1 Score,0.057360394450177744,0.07260915467681495,3,2,0.6666666666666666
Hepatitis,KNeighborsClassifier,static,feature_CL,Precision,0.07482527219369321,0.043225104682837245,3,3,1.0
Hepatitis,KNeighborsClassifier,static,feature_CL,Recall,-0.05555555555555558,0.09622504486493767,3,0,0.0
Hepatitis,KNeighborsClassifier,static,feature_CL,Specificity,0.12000000000000006,0.06928203230275509,3,3,1.0
Hepatitis,KNeighborsClassifier,static,feature_CLD,Balanced Accuracy,0.06000000000000002,0.06,3,2,0.6666666666666666
Hepatitis,KNeighborsClassifier,static,feature_CLD,F1 Score,0.09000000000000001,0.07968601819544552,3,2,0.6666666666666666
Hepatitis,KNeighborsClassifier,static,feature_CLD,Precision,0.09473684210526316,0.08212538382693263,3,2,0.6666666666666666
Hepatitis,KNeighborsClassifier,static,feature_CLD,Recall,0.0,0.0,3,0,0.0
Hepatitis,KNeighborsClassifier,static,feature_CLD,Specificity,0.12,0.12,3,2,0.6666666666666666
Hepatitis,KNeighborsClassifier,static,feature_DCP,Balanced Accuracy,0.011111111111111183,0.0518901974614916,3,2,0.6666666666666666
Hepatitis,KNeighborsClassifier,static,feature_DCP,F1 Score,0.04750487329434697,0.07032917695131866,3,2,0.6666666666666666
Hepatitis,KNeighborsClassifier,static,feature_DCP,Precision,0.07835507572349676,0.05595379751191546,3,3,1.0
Hepatitis,KNeighborsClassifier,static,feature_DCP,Recall,-0.11111111111111112,0.09622504486493763,3,0,0.0
Hepatitis,KNeighborsClassifier,static,feature_DCP,Specificity,0.1333333333333334,0.06110100926607787,3,3,1.0
Hepatitis,KNeighborsClassifier,static,feature_DS,Balanced Accuracy,0.026666666666666727,0.05033222956847166,3,2,0.6666666666666666
Hepatitis,KNeighborsClassifier,static,feature_DS,F1 Score,0.03242550821498188,0.06037820339553359,3,2,0.6666666666666666
Hepatitis,KNeighborsClassifier,static,feature_DS,Precision,0.030206927575348635,0.05856881398711455,3,2,0.6666666666666666
Hepatitis,KNeighborsClassifier,static,feature_DS,Recall,0.0,0.0,3,0,0.0
Hepatitis,KNeighborsClassifier,static,feature_DS,Specificity,0.05333333333333338,0.1006644591369433,3,2,0.6666666666666666
Hepatitis,KNeighborsClassifier,static,feature_F1,Balanced Accuracy,-0.03333333333333329,0.011547005383792558,3,0,0.0
Hepatitis,KNeighborsClassifier,static,feature_F1,F1 Score,-0.04089668615984406,0.01284971564428148,3,0,0.0
Hepatitis,KNeighborsClassifier,static,feature_F1,Precision,-0.04085534348692247,0.01623189483700627,3,0,0.0
Hepatitis,KNeighborsClassifier,static,feature_F1,Recall,0.0,0.0,3,0,0.0
Hepatitis,KNeighborsClassifier,static,feature_F1,Specificity,-0.06666666666666661,0.02309401076758505,3,0,0.0
Hepatitis,KNeighborsClassifier,static,feature_F2,Balanced Accuracy,0.0788888888888889,0.09347211903576937,3,2,0.6666666666666666
Hepatitis,KNeighborsClassifier,static,feature_F2,F1 Score,0.15577309286287613,0.12115712528712146,3,3,1.0
Hepatitis,KNeighborsClassifier,static,feature_F2,Precision,0.2004866478550689,0.10563110551070637,3,3,1.0
Hepatitis,KNeighborsClassifier,static,feature_F2,Recall,-0.05555555555555558,0.09622504486493767,3,0,0.0
Hepatitis,KNeighborsClassifier,static,feature_F2,Specificity,0.21333333333333337,0.10066445913694336,3,3,1.0
Hepatitis,KNeighborsClassifier,static,feature_F3,Balanced Accuracy,0.026666666666666727,0.041633319989322626,3,2,0.6666666666666666
Hepatitis,KNeighborsClassifier,static,feature_F3,F1 Score,0.03444001417685627,0.05720889167013291,3,2,0.6666666666666666
Hepatitis,KNeighborsClassifier,static,feature_F3,Precision,0.03652560889402993,0.06137913252257548,3,2,0.6666666666666666
Hepatitis,KNeighborsClassifier,static,feature_F3,Recall,0.0,0.0,3,0,0.0
Hepatitis,KNeighborsClassifier,static,feature_F3,Specificity,0.05333333333333338,0.08326663997864527,3,2,0.6666666666666666
Hepatitis,KNeighborsClassifier,static,feature_F4,Balanced Accuracy,0.020000000000000018,0.020000000000000018,3,2,0.6666666666666666
Hepatitis,KNeighborsClassifier,static,feature_F4,F1 Score,0.02560894991100941,0.0224259682998361,3,2,0.6666666666666666
Hepatitis,KNeighborsClassifier,static,feature_F4,Precision,0.025204413749305394,0.021837485471285657,3,2,0.6666666666666666
Hepatitis,KNeighborsClassifier,static,feature_F4,Recall,0.0,0.0,3,0,0.0
Hepatitis,KNeighborsClassifier,static,feature_F4,Specificity,0.040000000000000036,0.040000000000000036,3,2,0.6666666666666666
Hepatitis,KNeighborsClassifier,static,feature_Harmfulness,Balanced Accuracy,0.07333333333333336,0.06110100926607786,3,3,1.0
Hepatitis,KNeighborsClassifier,static,feature_Harmfulness,F1 Score,0.11258915262011238,0.07715893856241614,3,3,1.0
Hepatitis,KNeighborsClassifier,static,feature_Harmfulness,Precision,0.12018361755203859,0.07485857474651264,3,3,1.0
Hepatitis,KNeighborsClassifier,static,feature_Harmfulness,Recall,0.0,0.0,3,0,0.0
Hepatitis,KNeighborsClassifier,static,feature_Harmfulness,Specificity,0.1466666666666667,0.12220201853215573,3,3,1.0
Hepatitis,KNeighborsClassifier,static,feature_LSC,Balanced Accuracy,0.00666666666666671,0.023094010767584987,3,2,0.6666666666666666
Hepatitis,KNeighborsClassifier,static,feature_LSC,F1 Score,0.008615984405458077,0.03364079669277873,3,2,0.6666666666666666
Hepatitis,KNeighborsClassifier,static,feature_LSC,Precision,0.007984705353126398,0.03621529424579225,3,2,0.6666666666666666
Hepatitis,KNeighborsClassifier,static,feature_LSC,Recall,0.0,0.0,3,0,0.0
Hepatitis,KNeighborsClassifier,static,feature_LSC,Specificity,0.013333333333333383,0.046188021535170036,3,2,0.6666666666666666
Hepatitis,KNeighborsClassifier,static,feature_LSR,Balanced Accuracy,0.014444444444444482,0.05189019746149171,3,2,0.6666666666666666
Hepatitis,KNeighborsClassifier,static,feature_LSR,F1 Score,0.014658869395711482,0.043737894682474146,3,2,0.6666666666666666
Hepatitis,KNeighborsClassifier,static,feature_LSR,Precision,0.006763704132125163,0.03455638253277534,3,2,0.6666666666666666
Hepatitis,KNeighborsClassifier,static,feature_LSR,Recall,0.055555555555555546,0.0962250448649376,3,1,0.3333333333333333
Hepatitis,KNeighborsClassifier,static,feature_LSR,Specificity,-0.026666666666666616,0.06110100926607786,3,1,0.3333333333333333
Hepatitis,KNeighborsClassifier,static,feature_MV,Balanced Accuracy,0.03111111111111109,0.12098362301169956,3,2,0.6666666666666666
Hepatitis,KNeighborsClassifier,static,feature_MV,F1 Score,0.07532763532763533,0.14689840756473013,3,2,0.6666666666666666
Hepatitis,KNeighborsClassifier,static,feature_MV,Precision,0.12092731829573931,0.09897429571628567,3,3,1.0
